position_global,page_num,page_pos,competitor_listing_id,district,address,area_m2,price_rub,our_best_price_rub,price_alert,price_diff_rub,price_diff_pct,price_scope,pro_mark,pro_note,competitor_link,our_best_link,result,matched_count,reason
520,1,520,31149,,"Санкт-Петербург г, 10-я Красноармейская ул, 22 А",27000,3 000 000 000,643 000,У нас дешевле на 2 999 357 000 (100.0%),-2 999 357 000,-100.0%,any_type,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-biznes-centra-27-000-m2"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/13951"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 514.4 м² 643 000 =HYPERLINK(""https://app.worldcafe.ru/object/13951"",""ссылка"") | Архив rent 504 м² 1 260 000 =HYPERLINK(""https://app.worldcafe.ru/object/10671"",""ссылка"")"
521,1,521,31153,,"Санкт-Петербург г, Михаила Дудина, 15к1",2900,3 000 000 000,250 000,У нас дешевле на 2 999 750 000 (100.0%),-2 999 750 000,-100.0%,any_type,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-zemelnogo-ucastka-pod-stroitelstvo"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/9563"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 265 м² 250 000 =HYPERLINK(""https://app.worldcafe.ru/object/9563"",""ссылка"")"
522,1,522,31155,,"Санкт-Петербург г, Ушинского ул, 12",12410,2 200 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-zemelnogo-ucastka-12-410-m2"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
523,1,523,31159,,"Ленинградская обл, Порзолово тер, раздольная, 1",570,61 500 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/proizvodstvenno-skladskoe-pomeshhenie-570-m2-na-1ga"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
524,1,524,31167,,"Ленинградская обл, Рождествено с, Большой пр-кт, 106Б",600,120 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-osz-s-arendatorom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
525,1,525,31168,,"Санкт-Петербург г, Невский пр-кт, 110 А",14200,95 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-zu-14-ga"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
526,1,526,31169,,"Санкт-Петербург г, Невский пр-кт, 110 А",1850,95 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-osz-s-zu-14-ga"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
527,1,527,31171,,"Санкт-Петербург г, Социалистическая ул, 21стр1",313,154 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-s-arendatorom-lenta"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
528,1,528,31178,,"Санкт-Петербург г, Седова ул, 77/28 А",57.3,19 990 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-pomeshheniia-s-arendatorom-susivok"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
529,1,529,31189,,"Ленинградская обл, Всеволожск г, Всеволожский пр-кт, 17",5644.8,450 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-bc-i-zemelnogo-ucastka-56448-m2"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
530,1,530,30791,,"Санкт-Петербург г, Луначарского пр-кт, 52к1 А",332.5,47 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/poisk-sobstvennika"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
531,1,531,31194,,"Ленинградская обл, Новосаратовка д, 41К-078, 168/2",163897,1 300 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-zemelnogo-ucastka-164-000-kvm"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
532,1,532,31195,,"Санкт-Петербург г, Лидии Зверевой ул, 5к2",19000,100 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-zemelnogo-ucastka-19-000-kvm"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
533,1,533,31200,,"Санкт-Петербург г, Отважных ул, 10 А",130,17 500 000,3 350 000,У нас дешевле на 14 150 000 (80.9%),-14 150 000,-80.9%,any_type,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-pomeshheniia-130-kvm-s-arendatorom"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив business_sale 108 м² 3 350 000 =HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")"
534,1,534,30830,,"Парголово п, Тихоокеанская ул, 1к2стр1",1267.9,235 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-pervogo-etaza-v-deistvuiushhem-tc-1268kvm"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
535,1,535,31216,,"Ломоносов г, Дегтярёва ул, 4а Б",178,15 500 000,28 900 000,У нас дороже на 13 400 000 (86.5%),13 400 000,86.5%,sale_only,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-osz-178-m2-s-arendatorom"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/15588"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив sale 118.3 м² 28 900 000 =HYPERLINK(""https://app.worldcafe.ru/object/15588"",""ссылка"")"
536,1,536,31219,,"Санкт-Петербург г, 4-я Красноармейская ул, 12/11 А",101,17 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-101-m2-s-arendatorom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
537,1,537,31228,,"Санкт-Петербург г, Морская наб, 31к1 А",141,22 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-141-m2-s-arendatorom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
538,1,538,31229,,"Санкт-Петербург г, Морская наб, 31к1 А",298,45 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-298-m2-s-arendatorom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
539,1,539,31232,,"Санкт-Петербург г, Курская ул, 27 А",38328,2 700 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/100-dolei-iur-lica-na-zu"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
540,1,540,31233,,"Санкт-Петербург г, Адмирала Лазарева наб, 10",31100,1 200 000 000,0,У нас дешевле на 1 200 000 000 (100.0%),-1 200 000 000,-100.0%,sale_only,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-100-iur-lica"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/20019"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив sale 900 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/20019"",""ссылка"")"
541,1,541,31235,,"Петергоф г, Шахматова ул, 16 А",176000,4 400 000 000,0,У нас дешевле на 4 400 000 000 (100.0%),-4 400 000 000,-100.0%,any_type,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodazi-100-dolei-iur-lica-na-176-000m2-kvartir"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19534"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 27.6 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/19534"",""ссылка"")"
542,1,542,31236,,"Санкт-Петербург г, Александра Грина б-р, 3стр1",470000,25 000 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-ucastka-v-4-m-kvartale-nevskaia-guba"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
543,1,543,31237,,"Санкт-Петербург г, Науки пр-кт, 47к2 А",549,97 900 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-549-m2-s-remontom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
544,1,544,31251,,"Санкт-Петербург г, Обводного канала наб, 136к 27",2894,210 000 000,160 000,У нас дешевле на 209 840 000 (99.9%),-209 840 000,-99.9%,any_type,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/proizvodstvennoe-pomeshhenie"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/12159"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив rent 82 м² 160 000 =HYPERLINK(""https://app.worldcafe.ru/object/12159"",""ссылка"")"
545,1,545,31255,,"Санкт-Петербург г, Московское ш, 163к2",16000,1 520 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-sklada-klassa-a-novyi-teplyi-gaz"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
546,1,546,31261,,"Санкт-Петербург г, Ленина (Сергиево тер) пр-кт, 39стр1",604.6,168 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-605m2"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
547,1,547,31267,,"Санкт-Петербург г, Лидии Зверевой ул, 9к1стр1",80.1,13 500 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-80-m2-s-arendatorom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
548,1,548,31275,,"Санкт-Петербург г, Отважных ул, 10 А",300,50 000 000,3 350 000,У нас дешевле на 46 650 000 (93.3%),-46 650 000,-93.3%,any_type,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-300-m2-sosednee-s-magazinom-piaterocka"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив business_sale 108 м² 3 350 000 =HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")"
549,1,549,31282,,"Санкт-Петербург г, Канала Грибоедова наб, 166стр1",1122.2,240 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-osz-posle-zagsa-11222-m2-1"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
550,1,550,31291,,"Санкт-Петербург г, Караваевская ул, 23 А",4596,450 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-zdaniia-okolo-metro-4596-m2"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
551,1,551,31292,,"Санкт-Петербург г, Синопская наб, 30",1070,100 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-zdaniia-osz-v-centrae-goroda-1070-m2"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
552,1,552,31293,,"Санкт-Петербург г, Витебская ул, 31 А",40,6 850 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-40m-s-sikarnym-remontom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
553,1,553,31294,,"Санкт-Петербург г, Серпуховская ул, 5",50.4,14 750 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-pomeshheniia-v-2-x-minutax-ot-metro-50m2"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
554,1,554,31296,,"Санкт-Петербург г, Революции ш, 69 А",353.3,42 396 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-pomeshheniia-3533-m2-v-bc-reforma"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
555,1,555,31297,,"Санкт-Петербург г, Энергетиков пр-кт, 50",942,185 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-piaterocki-s-okupaemostiu-86-let"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
556,1,556,31301,,"Санкт-Петербург г, Ивана Черных ул, 27",1000,75 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-osz-1000m2-na-ucastke-11-sotok"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
557,1,557,31302,,"Санкт-Петербург г, 13-я В.О. линия, 78 А",560,35 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-proizvodstvennyi-cex-ppa"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
558,1,558,31304,,"Санкт-Петербург г, Наставников пр-кт, 25к1 А",50,18 500 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-pomeshheniia-na-xorosem-trafike-s-arendatorom"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
559,1,559,31305,,"Ленинградская обл, Мурино г, Петровский б-р, 5",38.4,10 700 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-pomeshheniia-s-xorosei-okupaemostiu"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
560,1,560,31306,,"Санкт-Петербург г, Ленинский пр-кт, 64к1 А",313,51 000 000,,,,,,no,nordwest_no_npro_scan,"=HYPERLINK(""https://nordwestinvest.ru/real-estates/prodaza-uglovoe-na-trafike"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
