position_global,page_num,page_pos,competitor_listing_id,district,address,area_m2,price_rub,our_best_price_rub,price_alert,price_diff_rub,price_diff_pct,price_scope,pro_mark,pro_note,competitor_link,our_best_link,result,matched_count,reason
1064,45,8,14,,"Ленинградское ш, 14",5000,561 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/leningradskoe-sh-14/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1065,45,9,555582,,Реки Волковки наб,10000,1 200 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/reki-volkovki-nab-555582/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1066,45,10,,,"Горелово тер., Коммунаров ул",2275,18 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/gorelovo-ter-kommunarov-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1067,45,11,555406,,Реки Волковки наб,1000,270 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/reki-volkovki-nab-555406/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1068,45,12,44,Фрунзенский,"Салова ул, 44",4146,290 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-44/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1069,45,13,555081,,"Победы ул, 62",1082,77 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pobedy-ul-62-555081/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1070,45,14,,,Марьино тер,13700,42 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/marino-ter/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1071,45,15,14,,"Почтовый проезд, 14",1440,100 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pochtovyj-proezd-14/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1072,45,16,,,Дорожная ул,467582,110 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/dorozhnaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1073,45,17,,,Южное ш,2318,127 512 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/yuzhnoe-sh/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1074,45,18,69,,"Ольгинское ш, 69",46500,155 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/olginskoe-sh-69/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1075,45,19,,,Калинина ул,7000,91 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kalinina-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1076,45,20,,,1-й Восточный проезд,570,85 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/1-j-vostochnyj-proezd/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1077,45,21,,,"Невельская ул, 7 К",6023,370 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/nevelskaya-ul-7-k/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1078,45,22,1,,"Ленинградская ул, 2/1",10000,14 200 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/leningradskaya-ul-2-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1079,45,23,554015,,Московское ш,4000,22 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/moskovskoe-sh-554015/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1080,45,24,553863,,"Рабочая ул, 17",1315,157 800 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/rabochaya-ul-17-553863/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1081,46,1,,,"Киевская ул, 5к11 В",4324,215 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kievskaya-ul-5k11-v/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1082,46,2,,,Оптиков ул,7600,665 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/optikov-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1083,46,3,1,,"Кислотный пер, 2/1",7200,150 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kislotnyj-per-2-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1084,46,4,,,"Караваевская ул, 23 А",4596,350 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/karavaevskaya-ul-23-a/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1085,46,5,553475,,Приютинская ул,2429,65 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/priyutinskaya-ul-553475/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1086,46,6,,,Приютинская ул,872,22 500 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/priyutinskaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1087,46,7,553453,,"Московское ш, 161 к 9",1440,108 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/moskovskoe-sh-161-k-9-553453/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1088,46,8,9,,"Московское ш, 161 к 9",5760,432 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/moskovskoe-sh-161-k-9/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1089,46,9,553356,,Марьино тер,19900,59 700 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/marino-ter-553356/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1090,46,10,,,"Суздальское ш, 26к1стр1",27104,3 684 400 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/suzdalskoe-sh-26k1str1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1091,46,11,553020,,"Покровская дорога ул, 9",4400,22 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pokrovskaya-doroga-ul-9-553020/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1092,46,12,553019,,"Покровская дорога ул, 9",13200,58 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pokrovskaya-doroga-ul-9-553019/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1093,46,13,553018,,"Покровская дорога ул, 9",14500,51 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pokrovskaya-doroga-ul-9-553018/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1094,46,14,9,,"Покровская дорога ул, 9",14500,58 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pokrovskaya-doroga-ul-9/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1095,46,15,6,,"Гатчинское ш, 10",1499,120 000 000,14 000 000,У нас дешевле на 106 000 000 (88.3%),-106 000 000,-88.3%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/krasnoselskoe-6/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19007"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив sale 12000 м² 14 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/19007"",""ссылка"")"
1096,46,16,,Пушкинский,Санкт-Петербургское ш,30537,160 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/sankt-peterburgskoe-sh/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1097,46,17,,,Дунайский пр-кт,2105,124 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/dunajskij-pr-kt/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1098,46,18,,,Почтовая ул,1500,72 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pochtovaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1099,46,19,,,Индустриальная ул,1884,65 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/industrialnaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1100,46,20,552742,Невский,Приневская ул,7000,26 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/prinevskaya-ul-552742/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1101,46,21,552630,,"Салова ул, 44",9734,300 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/salova-ul-44-552630/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1102,46,22,558696,,"Электросила N1 тер. СНТ, Лиговская ул",1543,1 500 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/elektrosila-n1-ter-snt-ligovskaya-ul-558696/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1103,46,23,,,Энгельса пр-кт,15652,140 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/engelsa-pr-kt/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1104,46,24,,,Обручевых ул,3326,42 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/obruchevyx-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1105,47,1,,,Малая ул,1450,50 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/malaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1106,47,2,,Красногвардейский,"Ириновский пр-кт, 2 А",11800,510 000 000,20 000 000,У нас дешевле на 490 000 000 (96.1%),-490 000 000,-96.1%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/irinovskij-pr-kt-2-a/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/8650"",""ссылка"")","По адресу есть, но площадь другая",4,"Архив rent 158.3 м² 150 000 =HYPERLINK(""https://app.worldcafe.ru/object/8647"",""ссылка"") | Архив sale 158.3 м² 20 000 000 =HYPERLINK(""https://app.worldcafe.ru/object/8650"",""ссылка"") | На сайте rent 110 м² 230 000 =HYPERLINK(""https://app.worldcafe.ru/object/19737"",""ссылка"") | Без сделки no_deal 68 м² =HYPERLINK(""https://app.worldcafe.ru/object/10862"",""ссылка"")"
1107,47,3,,,"Электросила N1 тер. СНТ, Лиговская ул",6411,1 000 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/elektrosila-n1-ter-snt-ligovskaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1108,47,4,,,Металлистов пр-кт,6000,230 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/metallistov-pr-kt/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1109,47,5,,,Восточный пер,106000,450 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vostochnyj-per/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1110,47,6,,,Новая ул,1200,120 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1111,47,7,552207,,"Промзона Мягловская тер., Круговая ул, 16",1416,113 280 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/promzona-myaglovskaya-ter-krugovaya-ul-16-552207/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1112,47,8,,,"Воронежская ул, 108 А",1200,69 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/voronezhskaya-ul-108-a/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1113,47,9,35,,"Пригородный тер, 35",15000,250 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/prigorodnyj-ter-35/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1114,47,10,,,"Ржевская ул, 38 А",1573,124 000 000,0,У нас дешевле на 124 000 000 (100.0%),-124 000 000,-100.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/rzhevskaya-ul-38-a/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/14268"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив sale 3127.6 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/14268"",""ссылка"")"
1115,47,11,,,Школьная ул,10000,1 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/shkolnaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1116,47,12,351,,"Ермаковская ул, 351",1500,165 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ermakovskaya-ul-351/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1117,47,13,,,"Ленинградская ул, 15/20к1",1057,16 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/leningradskaya-ul-15-20k1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1118,47,14,,Невский,"Обуховской Обороны пр-кт, 49 К",17843,150 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/obuxovskoj-oborony-pr-kt-49-k/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1119,47,15,,,"Морская ул, 88а В",842,72 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/morskaya-ul-88a-v/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1120,47,16,494,,"Территория предприятия Шушары тер, 494",54183,250 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/territoriya-predpriyatiya-shushary-ter-494/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1121,47,17,4,Московский,"Дизельный проезд, 4",1470,150 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/dizelnyj-proezd-4/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1122,47,18,57,,"Подгорная ул, 57",927,90 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/podgornaya-ul-57/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1123,47,19,1,,"Промышленная ул, 1",4530,22 650 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/promyshlennaya-ul-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1124,47,20,,,4-й Предпортовый проезд,49000,700 000 000,,,,,,yes,pixel_heuristic,"=HYPERLINK(""https://knru.ru/catalog/4-j-predportovyj-proezd/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1125,47,21,14,,"Виз ул, 14",20700,255 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/viz-ul-14/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1126,47,22,551736,Калининский,"Бобруйская ул, 7",13381,850 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/bobrujskaya-ul-7-551736/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1127,47,23,1,,"Токарева ул, 1",2400,133 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/tokareva-ul-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1128,47,24,,,"Финляндская ул, 38 А",11000,800 000 000,0,У нас дешевле на 800 000 000 (100.0%),-800 000 000,-100.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/finlyandskaya-ul-38-a/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/14268"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив sale 3127.6 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/14268"",""ссылка"")"
1129,48,1,,,"Владимирский пр-кт, 9 А",40000,280 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vladimirskij-pr-kt-9-a/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1130,48,2,551500,Пушкинский,"Московское ш, 113к2стр1",2000,218 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/moskovskoe-sh-113k2str1-551500/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1131,48,3,,Калининский,"Жукова ул, 17к2стр1",8800,165 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/zhukova-ul-17k2str1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1132,48,4,1,,"Предприятия Ручьи тер, 1",15000,66 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/predpriyatiya-ruchi-ter-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1133,48,5,,Невский,Приневская ул,27500,45 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/prinevskaya-ul/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1134,48,6,29,Выборгский,"Энгельса пр-кт, 27 АБ",50,16 144 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-engelsa-29/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1135,48,7,27,Невский,"Большевиков пр-кт, 27 А",2755.9,297 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/pr-bolshevikov-d-27/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1136,48,8,557503,Адмиралтейский,"Московский пр-кт, 73к3 А",299,110 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/moskovskij-pr-d-73-k-3-557503/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1137,48,9,6,Кировский,"Двинская ул, 6стр1",104,23 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-dvinskaya-d-6/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1138,48,10,,Красногвардейский,"1-я Жерновская ул, 29 А",1340,106 000 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/1-ya-zhernovskaya-ul-d-29a/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1139,48,11,560888,Приморский,"Лисичанская ул, 15",132,45 506 234,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-beloostrovskaya-d-28-k-2-lisichanskaya-d-15-560888/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1140,48,12,2,Выборгский,"Лиственная ул, 20стр1",101.9,22 672 750,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/listvennaya-ul-d-20-k-2/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1141,48,13,16,,"Красносельское ш, 16",142.5,31 706 250,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/krasnoselskoe-sh-d-16/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1142,48,14,12,,"Солнечная ул, 12",124,26 056 800,0,У нас дешевле на 26 056 800 (100.0%),-26 056 800,-100.0%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-solnechnaya-d-12/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/19853"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив sale 57.2 м² 0 =HYPERLINK(""https://app.worldcafe.ru/object/19853"",""ссылка"")"
1143,48,15,560480,,"Тамбасова ул, 1к1стр1",152.8,25 212 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-tambasova-d-1-k-1-560480/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1144,48,16,1,,"Тамбасова ул, 1к1стр1",145.8,24 057 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-tambasova-d-1-k-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1145,48,17,3,,"Воронцовский б-р, 21к3",97.7,29 952 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/g-murino-vorontsovskij-b-r-d-21-k-3/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1146,48,18,560474,,"Строителей пр-кт, 16",284.9,45 012 620,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kudrovo-pr-stroitelej-d-16-560474/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1147,48,19,560421,Василеостровский,"Кожевенная линия, к.6",144.8,37 650 600,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kozhevennaya-liniya-k-5-560421/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1148,48,20,560420,Василеостровский,"Кожевенная линия, к.6",96.5,35 693 900,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kozhevennaya-liniya-k-5-560420/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1149,48,21,5,Василеостровский,"Кожевенная линия, к.6",86.5,23 352 300,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kozhevennaya-liniya-k-5/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1150,48,22,560417,Василеостровский,"Кожевенная линия, к.6",77.8,25 687 200,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kozhevennaya-liniya-k-6-560417/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1151,48,23,6,Василеостровский,"Кожевенная линия, к.6",42.5,15 292 800,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kozhevennaya-liniya-k-6/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1152,48,24,1,Выборгский,"Светлановский пр-кт, 14к1стр1",282,58 421 610,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/svetlanovskij-pr-d-14-k-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1153,49,1,560320,,"ул Питерская, 2.1",60.7,14 600 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/novosele-piterskij-pr-560320/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1154,49,2,1,Приморский,"Планерная ул, 87к1стр1",52.9,16 082 212,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/planernaya-ul-d-87-k-1/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1155,49,3,560318,,"Солнечная ул, 2",52.8,15 719 204,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kudrovo-solnechnaya-ul-d-2-560318/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1156,49,4,2,,"Солнечная ул, 2",40.9,12 912 970,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/kudrovo-solnechnaya-ul-d-2/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1157,49,5,28,Невский,"Русановская ул, 28",95.6,15 523 600,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-rusanovskaya-d-28/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1158,49,6,560234,,"Голландская ул, к 8",82.9,14 485 676,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/p-yanino-ul-gollandskaya-k-8-560234/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1159,49,7,8,,"Голландская ул, к 8",100.5,15 710 380,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/p-yanino-ul-gollandskaya-k-8/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1160,49,8,15,,"Голландская ул, к 15",401.3,127 021 171,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/p-yanino-ul-gollandskaya-k-15/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1161,49,9,560138,,"Ручьевский пр-кт, 15",73.6,18 064 599,16 700 000,У нас дешевле на 1 364 599 (7.6%),-1 364 599,-7.6%,sale_only,no,none,"=HYPERLINK(""https://knru.ru/catalog/ruchyevskij-pr-560138/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/16878"",""ссылка"")","По адресу есть, но площадь другая",2,"Архив rent 80 м² 128 000 =HYPERLINK(""https://app.worldcafe.ru/object/13962"",""ссылка"") | Архив sale 65 м² 16 700 000 =HYPERLINK(""https://app.worldcafe.ru/object/16878"",""ссылка"")"
1162,49,10,3,,"Тихая ул, 7к5",74.7,29 065 800,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/p-bugry-ul-tixaya-d-7-k-3/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1163,49,11,5,,"Тихая ул, 7к5",20.3,9 450 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/p-bugry-ul-tixaya-d-7-k-5/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1164,49,12,560130,Приморский,"Лисичанская ул, 15",123.8,44 300 066,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-beloostrovskaya-d-28-k-2-lisichanskaya-d-15-560130/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1165,49,13,15,Приморский,"Лисичанская ул, 15",47.5,16 997 198,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-beloostrovskaya-d-28-k-2-lisichanskaya-d-15/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1166,49,14,3,Приморский,"Вазаский пер, 3стр1",105.6,41 247 360,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/vazaskij-per-d-3/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1167,49,15,3,,"Пражская, 3",121.6,20 224 512,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/zhk-kudrovskij-park-ul-prazhskaya-d-3/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1168,49,16,560065,Выборгский,"Курчатова ул, 14 А",83,41 475 000,,,,,,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-kurchatova-d-14a-560065/"",""ссылка"")",,Нет у нас,0,Совпадений по улице+дому не найдено
1169,49,17,560049,Приморский,"Репищева ул, 10к1 А",98,13 462 680,3 350 000,У нас дешевле на 10 112 680 (75.1%),-10 112 680,-75.1%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-repishcheva-d-10-k-1-560049/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив business_sale 108 м² 3 350 000 =HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")"
1170,49,18,560046,Приморский,"Репищева ул, 10к1 А",87,11 935 000,3 350 000,У нас дешевле на 8 585 000 (71.9%),-8 585 000,-71.9%,any_type,no,none,"=HYPERLINK(""https://knru.ru/catalog/ul-repishcheva-d-10-k-1-560046/"",""ссылка"")","=HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")","По адресу есть, но площадь другая",1,"Архив business_sale 108 м² 3 350 000 =HYPERLINK(""https://app.worldcafe.ru/object/11935"",""ссылка"")"
